PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54
-2.41305822049548,-0.43097604045518145,-1.0366826867381265,-0.7671948444263892,0.19049692677779284,-0.4601662020031304,0.8658619909942689,-0.14317109499105984,0.19324254558798365,-0.6048858069874472,-0.31554545666397416,0.2129927346871654,0.10687800028563808,-1.223480135689523,0.6901331670549419,-0.012520856012580961,-0.7985051680165874,-0.9504474080221211,-0.24873188258233303,0.1226697221816665,0.17479955309223127,-0.3122053427644622,-0.05645694080500405,-0.38765229059705414,-0.29921217348893087,0.12042000213380194,-0.07330160185044476,-0.2594096446023668,-0.09754265246867175,0.17755225055278928,-0.07642394583514417,0.19123646729222152,-0.09446939467058871,-0.3473675431541972,-0.2561547768448236,-0.09067327592648705,-0.061964492503451485,0.23154415093074887,0.39020839691261416,0.36181906021797616,0.07100895510728421,0.17993289632473874,-0.2865894500174192,0.3021884463627594,0.22418657640880632,0.3335925992393809,-0.13691122379561496,-0.12271949415711322,0.17619796460580378,0.08837313381050557,-0.20048758321118293,-0.2862297621952624,0.17366893082421764,0.05141312585726501
-2.864074073884734,-0.5963700024809327,-2.07275957284965,-0.8124740872753293,0.4142845900877675,-0.06625994135931834,0.0802408500760684,0.5583951624894478,-0.40260103622175575,-0.07425571114986247,-0.4508164158230257,1.1861762799493398,-0.04567551022102588,-0.4596161732006732,-0.3336459713001676,0.0655931833936064,0.1776180423590295,0.11328344992249009,-0.23454982085148268,-0.7394362398367578,-0.4181047402410689,0.6766200093353028,-0.19759074689016173,-0.09136343513472993,0.013307661195758269,0.35493428865099164,0.3534212620959288,0.018059937516175295,0.5323061011165305,-0.023436372993713317,-0.03672557211048172,0.029949431298208644,-0.3853160373427169,-0.007904631533435014,-0.268307664268967,-0.030308523827213912,0.3426438857988202,-0.11005686724433544,0.4480230259491996,0.14976648469702053,-0.22870313625532412,0.18016833931576742,0.9692523217381905,0.43050321560715993,-0.15276010624806446,0.2549485426693563,-0.2385367017319326,-0.04506516509969691,-0.003074219874802303,0.29377608186248727,-0.1511130025362052,-0.11337115011734328,-0.20785214986037223,-0.2688204160537203
-0.5428556214293705,-2.33978379727474,-0.35423938272365474,-0.802158787277877,1.4257765946960266,-0.9023385344086446,-1.1196113143621587,-0.3403038474877061,0.24503590889959187,0.4616414018994383,0.38133983692211276,-0.5100654812339375,-0.2581354948374815,-0.49165440190961507,-0.37251024244250924,-0.8045505120964516,-0.06517005832473982,-1.2199879620663394,-0.06522881824047268,-0.21945211016445632,-0.16269069472549136,-0.197233623739725,0.2549654031748019,-0.40356890799601103,0.6736106916538095,-0.006290287104180559,-0.14158728737237103,0.8480787042080453,-0.12160154852983837,-0.10172724212729928,0.21100505956598672,-0.12504218451805169,0.1280992415917208,0.6611820327727358,-0.27425947690022534,0.8066756307533282,-0.39514325519376214,0.1409135567123962,-0.1867604399995042,-0.4648836975724736,-0.28789545868646815,0.038149775426374974,-0.3722749392035545,0.20492537043312947,-0.18834814284322127,-0.07107776473805982,0.27464651703674403,0.4076698204159389,-0.521643722235961,-0.11402713968994124,0.22579976213883193,-0.03446337860791529,0.0986750851479341,-0.3487315992177701
-2.0260832286148363,-0.01798815675892862,-1.6790906746073964,-0.4981094086337623,0.6537903274262026,0.49691087576977866,-0.4416717561065251,0.4212145661010709,-0.19266724195167279,-0.9696478221725896,0.888426599465525,-0.6984280518275188,0.3580753554796968,-0.2750828865476316,-0.025633633289808944,0.004123222175343055,0.936583418362461,-0.6025470127699789,0.016343395213551576,-0.019535693128522436,-0.35700363752020825,-0.3967390530245878,-0.05550260455262085,1.4617554766465246,0.12541937656567015,0.06708062478283633,-0.9383256288551783,-1.2340896765719807,0.13929945235766866,0.14232488171760005,0.11149306264990932,0.4236843566959373,0.2398206345503646,-0.1292345101801169,-0.15725678071274618,-0.10852500916350294,0.15687132917873492,-0.3807965366475528,0.5065503507708069,-0.12290459006774151,0.46104547328978124,-0.7253128532492824,0.7990956443808184,0.02913293928913721,0.0762037858864151,-0.13415776034566596,-0.6613045665190267,0.37340144038731354,-0.1974108216997927,0.1202969030955775,0.050896769360151,-0.08173332662599198,0.43595576452424134,0.44078302250504287
-0.9957342980075987,0.9373382848888681,0.218800966821886,-0.46397596632472454,1.0360198397966869,1.029081847104981,0.7926691017667762,0.13651248359412602,0.7498130122747667,-0.8440250480775288,-0.09588927667886013,-0.743075097492337,0.39846725873091704,-1.1158991475328084,-0.16863744919177603,0.3070408619915447,1.3079166336038626,0.3974570602856222,-0.4289487434788863,-0.1943419133197249,-0.1340555027042124,0.33203638931265467,-0.3905640692531181,0.19598821331602806,0.5680894607007224,-0.4207380607685513,-0.26683683693277704,-0.7262269224977035,-0.09750754239133372,0.2445832060701807,0.7744475466179792,0.18332822273633906,0.2599175066812571,-0.07982048567543709,0.7204038510893966,-0.5015915042374867,-0.7092971819849514,0.46075716299032665,0.24308188086606786,-0.5493023999994855,-0.346549166483755,-0.626030479750739,-0.046521551619157386,0.5596293500193681,0.6538884294608355,-0.010253505269432361,-0.07197174315168325,0.06976097806973294,-0.049180471171233975,-0.2188795935858175,0.37534253066566936,0.3754819845578611,-0.0373315360338094,0.2520497361024845
-1.1939222238156817,-1.5388039495966876,-2.8631614834152708,0.4355149905596479,0.06272821274157414,-0.796115286164466,-1.4510263968154127,0.23895904334209545,0.11700987137681745,-0.6216199417515218,0.19819477200285657,-1.286946912556771,0.1616923824258666,-0.5427588026793193,-0.20290079442991132,-0.5020140206528441,0.06134310722788807,0.42380655142095025,-0.06950906509140588,-0.6604406466477308,-0.6276890501567889,0.8490174464827265,-0.11311952515400481,0.4086581329288756,0.20244542701474522,0.7113841373865328,0.5499173078772914,0.17180886671068685,0.05841436517120785,-0.12996207978434143,0.881600858542076,-0.09733131334050613,-0.07064855511272436,-0.21441519715317076,0.2621142019654611,0.7090991561114943,-0.02184858633290615,-0.4298310111274953,-0.03741398858289324,-0.0876969583401212,0.15476874886872988,-0.36146369667939576,-0.5044007629249663,0.09003034830338527,0.35139900431133,-0.20523585829180122,0.020927009399026232,-0.19106346248402048,-0.06555455078048077,0.19673363685185621,-0.2238221294951125,0.0015634624674623343,-0.11765073535223985,0.020728492148377103
-0.5438113072761106,-2.0184158859741186,-0.3439980441420669,-0.5263228555929433,-0.47998023176125537,0.023516843290834366,-0.43614883154645806,0.9942861255187434,1.5466761865311596,-0.6360134075984273,-0.03544652107270496,-0.5503632002462754,1.0384236043399848,-1.1265511469153588,0.5981648549556423,0.3893971686184796,0.4173034696162126,-0.12578516099024892,0.41613615850894514,-0.0739795643780547,-0.1740465890378871,-0.020495238104413144,0.19670425530290336,0.5342801323458817,0.2656503482463226,0.4324673943082261,0.017085585204960452,0.017133949731104547,0.21147688172027207,-0.5584259559707503,0.20092165989700478,0.5726214363402954,0.6047290646213708,-0.12786117852121537,0.6266277747260152,-0.001612047416980844,-0.42063600274957647,0.3366657413167267,-0.37155647145453297,0.17876640191263765,0.1354235286475391,-0.2702398829177122,-0.06615272888767304,0.513161746798932,0.05169968211120135,-0.03878147415194766,-0.15871307129388487,-0.09550778352034434,0.2085826324773205,0.06474876937503327,0.037992857719817946,0.15106652943882062,-0.3127429032847079,0.2014596637296635
-0.07730251871412452,-2.3371090650914885,-2.4456592831533954,1.0414317378786007,-0.3024343854519486,-0.6313732769823207,-1.17638014516122,0.3503804098825266,0.3187355885547858,-1.0675959842064278,-0.5977316555546732,-0.8750023706365453,0.5076071138025561,0.027197663313735243,-0.3166883277192675,0.13216691759355673,0.002500189771910362,0.32360297880600297,0.301190235590009,-0.8653568502859553,-0.912545153083635,0.8380248181293108,-0.6291855381746083,-0.024522633204684438,-0.036811683068659395,0.35181822220802195,0.6075820133002514,-0.26243545162277554,-0.54054111822129,-0.29992328940897667,0.6133997965974841,0.17638005598527004,0.18726902505820425,0.04271626209012097,0.7258555151300901,0.2800582291114957,0.15899503276170734,-0.12305148016685052,0.3572979106278453,-0.022657776362826287,0.09165667155024292,-0.2683238876371543,-0.3353937139897998,-0.12198355636518998,-0.34396794827181976,0.04997566211481841,0.14096594931848871,-0.32101988265221904,0.22531336503644345,-0.04039557271973149,-0.14952712708137297,0.11795525185644036,-0.11513873858608834,0.1750250984580276
-0.47490049002912427,-2.270971551689475,0.4125695151454396,-1.110058271910099,-0.7537354246554782,-0.24527088965697103,-0.6521302424160863,1.33632315746735,0.6768896025828807,-0.2674790089176859,0.37169120936412475,-0.9545139119035053,1.0463647241883836,0.19840189855240836,0.08666387633008321,-0.07890394320450696,0.18882027455017536,-0.19777259222289625,0.021453713009868952,0.05311104291974589,-0.3211800427762869,0.7103120329817343,-0.3653583564150064,0.531544220308277,-0.38954782935890014,0.9435029687767331,-0.4221819439360427,-0.38624648433849773,-0.406736439995251,0.017471378112442537,-0.17767006745239067,0.24516660940139903,-0.14128683340623407,0.10934291853505496,0.7021516956007618,0.1454619269138968,0.08446738227677864,-0.026699154087599375,-0.002953000056752031,0.06954211818649242,0.02164327318639199,0.28906757397990496,-0.3141962745626623,0.4174975693407981,0.4181167906481208,0.5055220453655802,-0.41177840879782723,-0.07510744099188199,0.22397299283809696,0.06425701350139346,0.2753932584354488,0.08858152384787932,0.12226810868953453,0.41065411250616923
1.1694408108312029,-1.7382707508878723,-1.6817571605678325,-0.6908330468713897,2.119372664373797,-0.7907851883401873,-1.5064471353795725,0.4989872451416305,-0.7108782200103155,-0.3237510630586759,0.7407654972530067,-0.9120958568542137,-1.1309035343364815,-0.6901211647305958,-0.5942523740275194,0.08203044821097782,0.041680117245975305,0.2646284318248117,-1.1009044491145175,0.27549987431675116,0.08000449629523498,0.6919538426185572,-0.23924128627457067,-0.3073932320221477,0.5752214479597172,0.1290266431234985,-0.45913243090285827,-0.3265830306602619,-0.10892197957071095,-0.6213848834115439,0.09152997288476028,0.1080507822970564,0.08549563427813542,0.1697674385523058,-0.10455890878518304,0.7358165325356302,-0.020747992339087584,-0.08650220790030544,0.1947366263966397,0.12154396368449946,0.2246172087767701,-0.26377002321184173,-0.5180770960736716,0.035427369678350196,0.11727818558762768,-0.4709388125463694,-0.10267883443679313,0.575203967350222,0.11600557439308139,0.26951149197197694,0.007483811033463433,0.09584907877278426,-0.3104925180740231,-0.21362679935143927
0.7992689309006069,-2.077748777766099,-1.396585596126228,-0.3393614340731234,0.5746885716090216,0.4542728622564398,-1.6252588071830982,-0.12507364282026034,0.6301894821559516,0.4187337111058685,-0.0859400356695876,-0.7243401231586561,-0.3696524908879912,-1.3367585317410717,-0.012142962375368715,-0.5121642365235737,-0.017913497230161588,-0.3724249479980427,-0.35283739508350775,-0.11445190487693863,-0.04801064334716318,-0.09648559776305406,-0.6074118844150722,-0.18149986153032277,0.651522235358989,0.01486579335989588,-0.10502046024724743,0.5846136094938573,0.7176777303544615,0.33601707643888856,1.0080555171184649,0.2897750497248611,0.2569353015339708,0.25708799489252454,-0.669999189993634,-0.22151810067586167,-0.23720546899795678,-0.05793357269090699,-0.10902621304104465,-0.20335306788451246,-0.42248379469149794,0.3683268453157256,-0.11325764091022826,0.08712209954105335,0.4378572113410405,0.25326462711925857,0.022039114028169764,-0.03281156899008153,0.00296699591845509,0.6466688878996971,-0.008911202298358872,-0.192879515064227,0.2968586472471304,0.189506568928211
-1.041173283492513,0.682288546896932,0.1033172405733569,2.122813130616254,-0.18886437498125247,-0.37638602939778254,-0.4496845042840372,0.15288073647441142,-0.15832040584145207,-1.8368912569464981,0.6524801212258202,0.2992685884344025,0.6528183401673185,-0.4485845366073614,-0.7015642873137616,-0.12466280067315419,-0.10787708291950784,-0.6061719683943617,0.07139486638619987,0.17115892035634095,-0.04284533190550918,0.6075898503806645,-0.2549259682382789,0.5451613537542113,0.38575242380030117,0.1710035608170208,-0.44673413439990084,0.2858349179701495,-0.33176412510849235,0.200747745375779,0.3675757043059957,-0.6019456729839068,-0.159472680103697,-0.09470363275502414,-0.15636410020545077,0.12007597397989622,-0.11638841921283893,0.16891316865157346,0.32831765609767416,-0.2299187913710764,0.4531143871389604,-0.7146877994389697,0.1613718442253805,-0.8205777897506275,-0.5823370646122328,-0.3571113185834696,0.665311228742351,-0.475203535443914,0.04842780207275081,0.002425175485744696,0.11796801208948929,0.08698206462521041,-0.24344426492502785,-0.1775181637561705
-0.4989596009044801,-0.2207207881828983,-1.0901256347533232,-0.603491578568844,-0.02007218517345255,1.1614409976094129,-1.53234191510397,0.5022817975623132,1.108409174745934,-1.0860707141546246,-0.4610494846225506,-0.6232008417070856,0.05097778019090325,-0.28078944621028,0.3873362704273212,-0.03968918347034944,1.2729433382783635,0.23781576577094743,0.8178717595765738,-0.08797164139544383,-0.02999613090231959,-0.19616667303948374,-0.14659604911271862,-0.10074772038961494,-0.22587538658438358,-0.1166817464141503,-1.078666042384532,0.23475217937120785,0.5873664527530594,0.14907968551655432,0.0334167996813744,-0.02765045983802572,-0.2793015864692583,-0.7936402794515234,0.41118810651379367,0.42857264129366734,-0.1185905374189003,-0.39961694841271217,-0.017775839217231137,-0.47976788920118585,-0.5491302936136876,0.15973981552572786,0.012588882671728863,-0.23259715305215295,0.3018703559246466,-0.23216378365372115,-0.012821130423867594,-0.03618899677764259,-0.33222940799801326,0.1282175964125289,-0.09168014394012129,0.13346745967516913,-0.0897667360517817,0.18014549800607937
-1.598315448009186,-1.8185202606631319,-0.7089293960179228,2.073802905272255,0.6260385657061961,0.2501078764632271,-0.18064078171205056,0.8222144987363131,0.7313326356612998,-0.4918559930441513,-1.0598260115200004,-0.07251913511183197,1.4269503517555489,0.3762407705164223,-1.1919997136215494,-0.15815010814820749,-0.10597002344174158,-0.08240045750710981,0.1701679472370637,0.8540170746613087,0.11621778549478334,0.3550987504666805,0.052657151917854916,-0.08272002123902158,0.6316082555737569,0.34693654834392823,-0.31168642603941643,0.2040159691808503,0.19815603339985205,-0.05355168539537042,-0.08947116424636548,0.42576035414366165,-0.4176362090935458,-0.13240477062023526,-0.43921626973822725,0.27486268929240876,-0.40087372711013125,0.06543251780099045,-0.48007611659802163,-0.27621548326444645,-0.16319915192366996,-0.41061775970865416,-0.007921877689032186,-0.5645699722632276,0.06466475691993154,0.22466439365181656,-0.5058336734727122,0.37281007407082395,-0.057626693503986776,0.025970602127048437,-0.45378222372961363,-0.39509829518665773,-0.3070645601801192,-0.08298455350193581
-0.08239822082539394,-0.4990834168622108,-0.21020818754839476,-0.41996497392095516,0.4267561697513961,-0.9737399526627675,-1.659642662639965,0.08491518743500454,0.6308918208299122,-0.3161162145515411,0.2122304790176162,1.3147976142637423,0.4068928335554266,0.6232778012159668,0.05012897235267999,-0.2896475665878626,0.3163864548724131,-0.7762219721043832,0.25790964942021133,0.6092735913683309,-0.35522419713378206,-0.8219711149749256,0.15905381240077587,-0.2202910700971476,0.031004803936251157,-0.38924362375469973,-1.4458118197702623,0.2951138345148604,-0.701090979854452,-0.25959977837560205,0.005883418219056302,0.458056919088085,0.3707547749814972,-0.13281401613715982,-0.25618660201775867,0.020813288034389116,-0.547764760864194,-0.4689397001012106,-0.34865267860688354,-0.5327211429886832,-0.4537985324903074,-0.2522978837778276,-0.09838401462914108,0.24991849455746823,-0.3252042664010202,-0.12166718798214551,-0.2760708622034758,-0.23239612191530964,-0.547002531062771,-0.3103623333342624,-0.0553272029272736,-0.28780822708832976,0.3006639278075789,-0.10538551452711467
-1.680136209540091,-1.8988776983455653,-1.3881261569561192,-0.25667218661680385,0.08326013649440045,0.1755388091882092,-0.6888923507750409,0.9134164497504478,1.081055636016972,-0.2700812766658843,-0.6830553710112259,0.9104514333916454,0.6592444873248732,-0.18421595711215466,0.43077374450772965,-0.04954474350895388,0.7693388379938425,-0.3259007680955949,-0.23016456976337485,0.2200448420962331,-0.2840908083223499,-0.3406395889549462,0.5398125954672521,-0.01935702434406051,0.4953458671503127,0.42366281164691877,-0.5903129434227884,0.2887233469297029,-0.7493364364671062,-0.3551012423470789,0.4399620338076884,0.34129877471528935,-0.1820969194764416,0.3688151790542358,-0.23458012400792816,0.06591144747567496,0.023606301868283885,-0.354271986472645,-0.09518971325391745,-0.3974621763577001,-0.08859977086584112,0.3786793292225497,0.1630893759445999,-0.23534828756098627,0.20250398004395195,-0.1571816507289624,-0.16078645186718227,-0.057878847817916024,-0.12979233033820858,-0.32624373953540625,-0.0935916000597403,-0.1461376661847477,-0.10068908371060342,0.21602818667591456
